full_image,image_snippet,person_id,iou
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,Persoon 1,0.4454861734019675
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,Persoon 2,0.0809981550774284
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,Persoon 3,0.2197851813094878
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,Persoon 3,0.0658582738500893
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,Persoon 3,0.0374903756954202
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,Persoon 4,0.0807281419454388
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,Persoon 4,0.0800316716525416
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,Persoon 4,0.0271058768237535
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,Persoon 4,0.5918359389776187
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,Persoon 4,0.1139377089837152
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,Persoon 5,0.019345834729267
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,Persoon 5,0.0118466923346438
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,Persoon 5,0.0040100113109286
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,Persoon 6,0.1240327745331488
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_4.JPG,Persoon 6,0.0906168045246444
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_5.JPG,Persoon 6,0.1046385315711416
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 8,0.2506986166716725
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,Persoon 8,0.2681466852584414
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,Persoon 8,0.2111806458582544
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,Persoon 8,0.0238667568823087
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 4,0.2259680818065775
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,Persoon 4,0.0948417850946669
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,Persoon 4,0.0078779704596215
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,Persoon 4,0.0391877866134301
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 1,0.0276636020523461
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,Persoon 1,0.0181644114992915
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,Persoon 1,0.0258168029129562
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,Persoon 1,0.0414161391553002
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 2,0.0820525734678663
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,Persoon 2,0.0394195104194639
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,Persoon 2,0.0239615976126721
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,Persoon 2,0.0162656421118267
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,Persoon 2,0.0798164446037147
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 6,0.0339802431611499
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,Persoon 6,0.9008853453667498
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_0.JPG,Persoon 7,0.1372332117405272
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_1.JPG,Persoon 7,0.0029622176521656
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_2.JPG,Persoon 7,0.0624951114584833
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10080.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10080_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 4,0.341771503388488
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,Persoon 4,0.2240791968822177
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 4,0.3814814665382519
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 4,0.088699735975884
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,Persoon 1,0.0710141682490834
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 1,0.0978721101933936
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 1,0.0102750665934645
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 7,0.1233696661332308
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 7,0.1361986782830454
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 7,0.0114689148567423
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 8,0.4340849814463174
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,Persoon 8,0.0614501730933676
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 8,0.1854213866320566
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 8,0.2881021106789285
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 2,0.0461060443206456
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,Persoon 2,0.065513417674184
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 2,0.0902909460442258
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 2,0.0031603250419642
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 5,0.0565293864129448
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,Persoon 5,0.7528000723680354
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,Persoon 5,0.0694209791141515
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_0.JPG,Persoon 9,0.3042505736552187
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_2.JPG,Persoon 9,0.0025466130546272
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_3.JPG,Persoon 9,0.1188203738132894
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_4.JPG,Persoon 9,0.025184013265359
vlc-record-2019-02-15-10h16m31s-rtsp___80_10005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,Persoon 7,0.1295525070325063
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,Persoon 7,0.1828927259476066
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,Persoon 7,0.136271628857747
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,Persoon 7,0.1850554886046895
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,Persoon 7,0.1123176316769484
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,Persoon 7,0.0014336773283279
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,Persoon 8,0.020385967215552
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,Persoon 8,0.129973412451746
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,Persoon 8,0.2499997730061999
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,Persoon 8,0.0133652760450619
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,Persoon 8,0.2300025498134853
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,Persoon 6,0.0606345130075353
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,Persoon 6,0.1448754745595917
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,Persoon 6,0.0892704219918521
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,Persoon 4,0.1116786321763235
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,Persoon 4,0.0344748778040158
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,Persoon 4,0.1578420145528502
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,Persoon 1,0.7311448345889733
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,Persoon 2,0.3358218930855199
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,Persoon 2,0.0154988934067613
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,Persoon 2,0.0358693703781623
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,Persoon 2,0.4428990578511577
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_1.JPG,Persoon 3,0.0031256926212128
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_3.JPG,Persoon 3,0.042093216306218
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_5.JPG,Persoon 3,0.0905889973162854
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_6.JPG,Persoon 3,0.0021164785929682
vlc-record-2019-02-15-10h16m31s-rtsp___80_1005.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_1005_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_0.JPG,Persoon 8,0.2476542277161416
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_1.JPG,Persoon 8,0.024044912115146
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_2.JPG,Persoon 8,0.2141270957070276
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_3.JPG,Persoon 8,0.173559790897725
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10110.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10110_5.JPG,Persoon 8,0.1857300078488827
